Mag_AB	SNR	zodi	Filt	time
  25.00    5.0  2.0  F062        128
  25.00    5.0  2.0  F087        183
  25.00    5.0  2.0  F106        183
  25.00    5.0  2.0  F129        183
  25.00    5.0  2.0  F158        183
  25.00    5.0  2.0  F184        329
  25.00    5.0  2.0  F146         83
  25.00    5.0  2.0  F213       2618
  25.00    5.0  3.0  F062        146
  25.00    5.0  3.0  F087        228
  25.00    5.0  3.0  F106        228
  25.00    5.0  3.0  F129        219
  25.00    5.0  3.0  F158        219
  25.00    5.0  3.0  F184        384
  25.00    5.0  3.0  F146         92
  25.00    5.0  3.0  F213       2691
  25.00   10.0  1.4  F062        283
  25.00   10.0  1.4  F087        456
  25.00   10.0  1.4  F106        456
  25.00   10.0  1.4  F129        456
  25.00   10.0  1.4  F158        466
  25.00   10.0  1.4  F184        985
  25.00   10.0  1.4  F146        210
  25.00   10.0  1.4  F213      10315
  25.00   10.0  2.0  F062        338
  25.00   10.0  2.0  F087        575
  25.00   10.0  2.0  F106        575
  25.00   10.0  2.0  F129        566
  25.00   10.0  2.0  F158        566
  25.00   10.0  2.0  F184       1140
  25.00   10.0  2.0  F146        247
  25.00   10.0  2.0  F213      10479
  25.00   10.0  3.0  F062        438
  25.00   10.0  3.0  F087        767
  25.00   10.0  3.0  F106        776
  25.00   10.0  3.0  F129        767
  25.00   10.0  3.0  F158        757
  25.00   10.0  3.0  F184       1414
  25.00   10.0  3.0  F146        311
  25.00   10.0  3.0  F213      10762
  25.00   15.0  1.4  F062        557
  25.00   15.0  1.4  F087        958
  25.00   15.0  1.4  F106        949
  25.00   15.0  1.4  F129        949
  25.00   15.0  1.4  F158        967
  25.00   15.0  1.4  F184       2144
  25.00   15.0  1.4  F146        447
  25.00   15.0  1.4  F213      23211
  25.00   15.0  2.0  F062        703
  25.00   15.0  2.0  F087       1232
  25.00   15.0  2.0  F106       1232
  25.00   15.0  2.0  F129       1223
  25.00   15.0  2.0  F158       1223
  25.00   15.0  2.0  F184       2518
  25.00   15.0  2.0  F146        539
  25.00   15.0  2.0  F213      23585
  25.00   15.0  3.0  F062        949
  25.00   15.0  3.0  F087       1697
  25.00   15.0  3.0  F106       1715
  25.00   15.0  3.0  F129       1697
  25.00   15.0  3.0  F158       1660
  25.00   15.0  3.0  F184       3147
  25.00   15.0  3.0  F146        694
  25.00   15.0  3.0  F213      24205
  25.00   20.0  1.4  F062        949
  25.00   20.0  1.4  F087       1660
  25.00   20.0  1.4  F106       1660
  25.00   20.0  1.4  F129       1651
  25.00   20.0  1.4  F158       1679
  25.00   20.0  1.4  F184       3776
  25.00   20.0  1.4  F146        794
  25.00   20.0  1.4  F213      41268
  25.00   20.0  2.0  F062       1204
  25.00   20.0  2.0  F087       2153
  25.00   20.0  2.0  F106       2162
  25.00   20.0  2.0  F129       2153
  25.00   20.0  2.0  F158       2153
  25.00   20.0  2.0  F184       4442
  25.00   20.0  2.0  F146        958
  25.00   20.0  2.0  F213      41934
  25.00   20.0  3.0  F062       1660
  25.00   20.0  3.0  F087       2992
  25.00   20.0  3.0  F106       3028
  25.00   20.0  3.0  F129       3001
  25.00   20.0  3.0  F158       2937
  25.00   20.0  3.0  F184       5573
  25.00   20.0  3.0  F146       1232
  25.00   20.0  3.0  F213      43029
  25.00   50.0  1.4  F062       5664
  25.00   50.0  1.4  F087      10133
  25.00   50.0  1.4  F106      10133
  25.00   50.0  1.4  F129      10087
  25.00   50.0  1.4  F158      10279
  25.00   50.0  1.4  F184      23375
  25.00   50.0  1.4  F146       4898
  25.00   50.0  1.4  F213     257932
  25.00   50.0  2.0  F062       7379
  25.00   50.0  2.0  F087      13307
  25.00   50.0  2.0  F106      13380
  25.00   50.0  2.0  F129      13297
  25.00   50.0  2.0  F158      13270
  25.00   50.0  2.0  F184      27616
  25.00   50.0  2.0  F146       5947
  25.00   50.0  2.0  F213     262064
  25.00   50.0  3.0  F062      10251
  25.00   50.0  3.0  F087      18605
  25.00   50.0  3.0  F106      18806
  25.00   50.0  3.0  F129      18669
  25.00   50.0  3.0  F158      18268
  25.00   50.0  3.0  F184      34684
  25.00   50.0  3.0  F146       7689
  25.00   50.0  3.0  F213     268949
  25.10    5.0  1.4  F062        128
  25.10    5.0  1.4  F087        183
  25.10    5.0  1.4  F106        183
  25.10    5.0  1.4  F129        183
  25.10    5.0  1.4  F158        183
  25.10    5.0  1.4  F184        338
  25.10    5.0  1.4  F146         83
  25.10    5.0  1.4  F213       3101
  25.10    5.0  2.0  F062        137
  25.10    5.0  2.0  F087        210
  25.10    5.0  2.0  F106        210
  25.10    5.0  2.0  F129        210
  25.10    5.0  2.0  F158        210
  25.10    5.0  2.0  F184        384
  25.10    5.0  2.0  F146         92
  25.10    5.0  2.0  F213       3147
  25.10    5.0  3.0  F062        165
  25.10    5.0  3.0  F087        256
  25.10    5.0  3.0  F106        256
  25.10    5.0  3.0  F129        256
  25.10    5.0  3.0  F158        256
  25.10    5.0  3.0  F184        456
  25.10    5.0  3.0  F146        110
  25.10    5.0  3.0  F213       3229
  25.10   10.0  1.4  F062        329
  25.10   10.0  1.4  F087        539
  25.10   10.0  1.4  F106        529
  25.10   10.0  1.4  F129        529
  25.10   10.0  1.4  F158        539
  25.10   10.0  1.4  F184       1168
  25.10   10.0  1.4  F146        247
  25.10   10.0  1.4  F213      12404
  25.10   10.0  2.0  F062        393
  25.10   10.0  2.0  F087        675
  25.10   10.0  2.0  F106        675
  25.10   10.0  2.0  F129        675
  25.10   10.0  2.0  F158        675
  25.10   10.0  2.0  F184       1359
  25.10   10.0  2.0  F146        292
  25.10   10.0  2.0  F213      12595
  25.10   10.0  3.0  F062        520
  25.10   10.0  3.0  F087        912
  25.10   10.0  3.0  F106        922
  25.10   10.0  3.0  F129        922
  25.10   10.0  3.0  F158        894
  25.10   10.0  3.0  F184       1688
  25.10   10.0  3.0  F146        374
  25.10   10.0  3.0  F213      12933
  25.10   15.0  1.4  F062        648
  25.10   15.0  1.4  F087       1131
  25.10   15.0  1.4  F106       1131
  25.10   15.0  1.4  F129       1122
  25.10   15.0  1.4  F158       1140
  25.10   15.0  1.4  F184       2554
  25.10   15.0  1.4  F146        539
  25.10   15.0  1.4  F213      27899
  25.10   15.0  2.0  F062        821
  25.10   15.0  2.0  F087       1460
  25.10   15.0  2.0  F106       1469
  25.10   15.0  2.0  F129       1460
  25.10   15.0  2.0  F158       1460
  25.10   15.0  2.0  F184       3010
  25.10   15.0  2.0  F146        648
  25.10   15.0  2.0  F213      28345
  25.10   15.0  3.0  F062       1122
  25.10   15.0  3.0  F087       2025
  25.10   15.0  3.0  F106       2043
  25.10   15.0  3.0  F129       2034
  25.10   15.0  3.0  F158       1989
  25.10   15.0  3.0  F184       3767
  25.10   15.0  3.0  F146        830
  25.10   15.0  3.0  F213      29093
  25.10   20.0  1.4  F062       1113
  25.10   20.0  1.4  F087       1970
  25.10   20.0  1.4  F106       1970
  25.10   20.0  1.4  F129       1961
  25.10   20.0  1.4  F158       1998
  25.10   20.0  1.4  F184       4506
  25.10   20.0  1.4  F146        949
  25.10   20.0  1.4  F213      49595
  25.10   20.0  2.0  F062       1432
  25.10   20.0  2.0  F087       2572
  25.10   20.0  2.0  F106       2581
  25.10   20.0  2.0  F129       2572
  25.10   20.0  2.0  F158       2563
  25.10   20.0  2.0  F184       5317
  25.10   20.0  2.0  F146       1140
  25.10   20.0  2.0  F213      50388
  25.10   20.0  3.0  F062       1980
  25.10   20.0  3.0  F087       3585
  25.10   20.0  3.0  F106       3621
  25.10   20.0  3.0  F129       3594
  25.10   20.0  3.0  F158       3521
  25.10   20.0  3.0  F184       6676
  25.10   20.0  3.0  F146       1478
  25.10   20.0  3.0  F213      51720
  25.10   50.0  1.4  F062       6731
  25.10   50.0  1.4  F087      12084
  25.10   50.0  1.4  F106      12094
  25.10   50.0  1.4  F129      12039
  25.10   50.0  1.4  F158      12267
  25.10   50.0  1.4  F184      27972
  25.10   50.0  1.4  F146       5865
  25.10   50.0  1.4  F213     309971
  25.10   50.0  2.0  F062       8801
  25.10   50.0  2.0  F087      15906
  25.10   50.0  2.0  F106      16006
  25.10   50.0  2.0  F129      15906
  25.10   50.0  2.0  F158      15869
  25.10   50.0  2.0  F184      33070
  25.10   50.0  2.0  F146       7114
  25.10   50.0  2.0  F213     314941
  25.10   50.0  3.0  F062      12258
  25.10   50.0  3.0  F087      22281
  25.10   50.0  3.0  F106      22518
  25.10   50.0  3.0  F129      22354
  25.10   50.0  3.0  F158      21879
  25.10   50.0  3.0  F184      41579
  25.10   50.0  3.0  F146       9212
  25.10   50.0  3.0  F213     323222
  25.20    5.0  1.4  F062        146
  25.20    5.0  1.4  F087        210
  25.20    5.0  1.4  F106        210
  25.20    5.0  1.4  F129        210
  25.20    5.0  1.4  F158        210
  25.20    5.0  1.4  F184        393
  25.20    5.0  1.4  F146         92
  25.20    5.0  1.4  F213       3721
  25.20    5.0  2.0  F062        156
  25.20    5.0  2.0  F087        238
  25.20    5.0  2.0  F106        238
  25.20    5.0  2.0  F129        238
  25.20    5.0  2.0  F158        238
  25.20    5.0  2.0  F184        447
  25.20    5.0  2.0  F146        101
  25.20    5.0  2.0  F213       3785
  25.20    5.0  3.0  F062        183
  25.20    5.0  3.0  F087        301
  25.20    5.0  3.0  F106        301
  25.20    5.0  3.0  F129        301
  25.20    5.0  3.0  F158        292
  25.20    5.0  3.0  F184        539
  25.20    5.0  3.0  F146        119
  25.20    5.0  3.0  F213       3886
  25.20   10.0  1.4  F062        374
  25.20   10.0  1.4  F087        630
  25.20   10.0  1.4  F106        630
  25.20   10.0  1.4  F129        621
  25.20   10.0  1.4  F158        630
  25.20   10.0  1.4  F184       1387
  25.20   10.0  1.4  F146        292
  25.20   10.0  1.4  F213      14903
  25.20   10.0  2.0  F062        456
  25.20   10.0  2.0  F087        794
  25.20   10.0  2.0  F106        803
  25.20   10.0  2.0  F129        794
  25.20   10.0  2.0  F158        794
  25.20   10.0  2.0  F184       1624
  25.20   10.0  2.0  F146        347
  25.20   10.0  2.0  F213      15140
  25.20   10.0  3.0  F062        612
  25.20   10.0  3.0  F087       1095
  25.20   10.0  3.0  F106       1104
  25.20   10.0  3.0  F129       1095
  25.20   10.0  3.0  F158       1068
  25.20   10.0  3.0  F184       2025
  25.20   10.0  3.0  F146        447
  25.20   10.0  3.0  F213      15541
  25.20   15.0  1.4  F062        767
  25.20   15.0  1.4  F087       1341
  25.20   15.0  1.4  F106       1341
  25.20   15.0  1.4  F129       1332
  25.20   15.0  1.4  F158       1359
  25.20   15.0  1.4  F184       3056
  25.20   15.0  1.4  F146        639
  25.20   15.0  1.4  F213      33526
  25.20   15.0  2.0  F062        976
  25.20   15.0  2.0  F087       1742
  25.20   15.0  2.0  F106       1752
  25.20   15.0  2.0  F129       1742
  25.20   15.0  2.0  F158       1733
  25.20   15.0  2.0  F184       3594
  25.20   15.0  2.0  F146        776
  25.20   15.0  2.0  F213      34064
  25.20   15.0  3.0  F062       1341
  25.20   15.0  3.0  F087       2417
  25.20   15.0  3.0  F106       2445
  25.20   15.0  3.0  F129       2426
  25.20   15.0  3.0  F158       2381
  25.20   15.0  3.0  F184       4515
  25.20   15.0  3.0  F146        995
  25.20   15.0  3.0  F213      34967
  25.20   20.0  1.4  F062       1323
  25.20   20.0  1.4  F087       2344
  25.20   20.0  1.4  F106       2344
  25.20   20.0  1.4  F129       2335
  25.20   20.0  1.4  F158       2381
  25.20   20.0  1.4  F184       5390
  25.20   20.0  1.4  F146       1131
  25.20   20.0  1.4  F213      59609
  25.20   20.0  2.0  F062       1706
  25.20   20.0  2.0  F087       3065
  25.20   20.0  2.0  F106       3083
  25.20   20.0  2.0  F129       3065
  25.20   20.0  2.0  F158       3065
  25.20   20.0  2.0  F184       6366
  25.20   20.0  2.0  F146       1368
  25.20   20.0  2.0  F213      60566
  25.20   20.0  3.0  F062       2363
  25.20   20.0  3.0  F087       4287
  25.20   20.0  3.0  F106       4332
  25.20   20.0  3.0  F129       4305
  25.20   20.0  3.0  F158       4214
  25.20   20.0  3.0  F184       7999
  25.20   20.0  3.0  F146       1770
  25.20   20.0  3.0  F213      62153
  25.20   50.0  1.4  F062       8017
  25.20   50.0  1.4  F087      14428
  25.20   50.0  1.4  F106      14447
  25.20   50.0  1.4  F129      14374
  25.20   50.0  1.4  F158      14656
  25.20   50.0  1.4  F184      33489
  25.20   50.0  1.4  F146       7014
  25.20   50.0  1.4  F213     372534
  25.20   50.0  2.0  F062      10507
  25.20   50.0  2.0  F087      19025
  25.20   50.0  2.0  F106      19143
  25.20   50.0  2.0  F129      19025
  25.20   50.0  2.0  F158      18988
  25.20   50.0  2.0  F184      39627
  25.20   50.0  2.0  F146       8528
  25.20   50.0  2.0  F213     378508
  25.20   50.0  3.0  F062      14665
  25.20   50.0  3.0  F087      26686
  25.20   50.0  3.0  F106      26987
  25.20   50.0  3.0  F129      26786
  25.20   50.0  3.0  F158      26211
  25.20   50.0  3.0  F184      49850
  25.20   50.0  3.0  F146      11045
  25.20   50.0  3.0  F213     388467
  25.30    5.0  1.4  F062        156
  25.30    5.0  1.4  F087        238
  25.30    5.0  1.4  F106        238
  25.30    5.0  1.4  F129        238
  25.30    5.0  1.4  F158        238
  25.30    5.0  1.4  F184        456
  25.30    5.0  1.4  F146        110
  25.30    5.0  1.4  F213       4478
  25.30    5.0  2.0  F062        174
  25.30    5.0  2.0  F087        274
  25.30    5.0  2.0  F106        274
  25.30    5.0  2.0  F129        274
  25.30    5.0  2.0  F158        274
  25.30    5.0  2.0  F184        520
  25.30    5.0  2.0  F146        119
  25.30    5.0  2.0  F213       4551
  25.30    5.0  3.0  F062        210
  25.30    5.0  3.0  F087        356
  25.30    5.0  3.0  F106        356
  25.30    5.0  3.0  F129        356
  25.30    5.0  3.0  F158        347
  25.30    5.0  3.0  F184        630
  25.30    5.0  3.0  F146        146
  25.30    5.0  3.0  F213       4670
  25.30   10.0  1.4  F062        438
  25.30   10.0  1.4  F087        739
  25.30   10.0  1.4  F106        739
  25.30   10.0  1.4  F129        730
  25.30   10.0  1.4  F158        748
  25.30   10.0  1.4  F184       1651
  25.30   10.0  1.4  F146        347
  25.30   10.0  1.4  F213      17912
  25.30   10.0  2.0  F062        539
  25.30   10.0  2.0  F087        949
  25.30   10.0  2.0  F106        949
  25.30   10.0  2.0  F129        940
  25.30   10.0  2.0  F158        940
  25.30   10.0  2.0  F184       1934
  25.30   10.0  2.0  F146        420
  25.30   10.0  2.0  F213      18195
  25.30   10.0  3.0  F062        730
  25.30   10.0  3.0  F087       1305
  25.30   10.0  3.0  F106       1314
  25.30   10.0  3.0  F129       1305
  25.30   10.0  3.0  F158       1277
  25.30   10.0  3.0  F184       2417
  25.30   10.0  3.0  F146        539
  25.30   10.0  3.0  F213      18678
  25.30   15.0  1.4  F062        903
  25.30   15.0  1.4  F087       1596
  25.30   15.0  1.4  F106       1587
  25.30   15.0  1.4  F129       1587
  25.30   15.0  1.4  F158       1615
  25.30   15.0  1.4  F184       3648
  25.30   15.0  1.4  F146        767
  25.30   15.0  1.4  F213      40293
  25.30   15.0  2.0  F062       1159
  25.30   15.0  2.0  F087       2080
  25.30   15.0  2.0  F106       2089
  25.30   15.0  2.0  F129       2080
  25.30   15.0  2.0  F158       2071
  25.30   15.0  2.0  F184       4305
  25.30   15.0  2.0  F146        922
  25.30   15.0  2.0  F213      40940
  25.30   15.0  3.0  F062       1596
  25.30   15.0  3.0  F087       2901
  25.30   15.0  3.0  F106       2928
  25.30   15.0  3.0  F129       2910
  25.30   15.0  3.0  F158       2846
  25.30   15.0  3.0  F184       5409
  25.30   15.0  3.0  F146       1195
  25.30   15.0  3.0  F213      42016
  25.30   20.0  1.4  F062       1569
  25.30   20.0  1.4  F087       2791
  25.30   20.0  1.4  F106       2791
  25.30   20.0  1.4  F129       2782
  25.30   20.0  1.4  F158       2837
  25.30   20.0  1.4  F184       6448
  25.30   20.0  1.4  F146       1350
  25.30   20.0  1.4  F213      71638
  25.30   20.0  2.0  F062       2034
  25.30   20.0  2.0  F087       3667
  25.30   20.0  2.0  F106       3685
  25.30   20.0  2.0  F129       3667
  25.30   20.0  2.0  F158       3658
  25.30   20.0  2.0  F184       7625
  25.30   20.0  2.0  F146       1642
  25.30   20.0  2.0  F213      72787
  25.30   20.0  3.0  F062       2828
  25.30   20.0  3.0  F087       5135
  25.30   20.0  3.0  F106       5190
  25.30   20.0  3.0  F129       5153
  25.30   20.0  3.0  F158       5044
  25.30   20.0  3.0  F184       9586
  25.30   20.0  3.0  F146       2125
  25.30   20.0  3.0  F213      74702
  25.30   50.0  1.4  F062       9549
  25.30   50.0  1.4  F087      17237
  25.30   50.0  1.4  F106      17256
  25.30   50.0  1.4  F129      17173
  25.30   50.0  1.4  F158      17520
  25.30   50.0  1.4  F184      40110
  25.30   50.0  1.4  F146       8400
  25.30   50.0  1.4  F213     447729
  25.30   50.0  2.0  F062      12550
  25.30   50.0  2.0  F087      22755
  25.30   50.0  2.0  F106      22910
  25.30   50.0  2.0  F129      22773
